country_id,league_id,season,stage,date,match_id,home_team_id,away_team_id,home_team_goal,away_team_goal,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA,result
1729,1729,2012/2013,33,4/13/13 0:00,1229451,9825,9850,3,1,30973.0,26111.0,46539.0,26005.0,78513.0,143793.0,24011.0,37950.0,75489.0,37436.0,46469.0,24579.0,24903.0,26209.0,34275.0,32616.0,40100.0,24583.0,46354.0,32728.0,69675.0,24698.0,1.25,6.5,14.0,1.23,6.0,11.5,1.25,5.5,10.3,1.25,6.0,10.0,1.26,6.54,13.85,1.25,5.5,13.0,1.25,6.0,13.0,1.25,6.5,13.0,1.23,6.0,11.5,1.25,6.0,10.0,H
1729,1729,2012/2013,33,4/13/13 0:00,1229454,8668,10172,2,0,31465.0,77690.0,23268.0,24216.0,24846.0,26151.0,24156.0,24006.0,36012.0,39618.0,25666.0,30989.0,24209.0,19020.0,23311.0,25925.0,30818.0,41156.0,30802.0,166422.0,39987.0,113465.0,1.44,4.75,8.0,1.4,4.6,7.5,1.42,4.5,6.7,1.44,4.33,7.0,1.47,4.73,7.84,1.44,4.33,7.0,1.4,4.5,8.0,1.45,4.75,7.5,1.4,4.6,7.5,1.4,4.5,8.0,H
1729,1729,2012/2013,33,5/7/13 0:00,1229455,8456,8659,1,0,31432.0,24208.0,30831.0,33086.0,16351.0,41467.0,109058.0,38807.0,26181.0,38817.0,15403.0,23021.0,37428.0,169162.0,26527.0,22964.0,71502.0,24171.0,113968.0,23787.0,30827.0,181276.0,1.4,5.0,9.0,1.34,5.0,8.0,1.35,4.8,7.6,1.33,5.0,9.0,1.39,5.26,8.84,1.36,4.6,9.0,1.33,5.25,10.0,1.4,4.75,9.5,1.34,5.0,8.0,1.33,5.0,9.0,H
1729,1729,2012/2013,34,4/22/13 0:00,1229463,10260,10252,3,0,182917.0,38994.0,43248.0,186137.0,32569.0,34944.0,30829.0,35327.0,144993.0,24154.0,30843.0,69650.0,183715.0,30602.0,139673.0,156007.0,182223.0,78324.0,29581.0,184360.0,23264.0,148315.0,1.25,6.75,13.0,1.22,6.75,10.5,1.25,5.5,10.3,1.25,6.0,10.5,1.27,6.38,12.88,1.29,5.5,9.5,1.25,6.25,12.0,1.25,6.5,13.0,1.22,6.75,10.5,1.22,6.5,11.0,H
1729,1729,2012/2013,35,4/28/13 0:00,1229473,8455,10003,2,0,30859.0,72541.0,23783.0,30627.0,38834.0,79574.0,52133.0,128864.0,41468.0,107417.0,35411.0,37193.0,89185.0,24948.0,74663.0,276121.0,144996.0,23882.0,38831.0,24123.0,2802.0,118528.0,1.36,5.5,9.0,1.3,5.25,9.5,1.25,5.5,10.3,1.36,5.0,7.5,1.37,5.4,9.45,1.36,4.5,9.0,1.33,5.25,10.0,1.36,5.5,9.0,1.3,5.25,9.5,1.33,5.0,9.0,H
1729,1729,2012/2013,35,4/27/13 0:00,1229476,8456,8654,2,1,31432.0,30509.0,39027.0,33086.0,31291.0,23782.0,36615.0,37459.0,38817.0,26181.0,37412.0,23932.0,30668.0,24751.0,35110.0,23931.0,24393.0,40015.0,23936.0,23933.0,23538.0,47382.0,1.29,6.0,12.0,1.25,5.5,12.0,1.27,5.2,10.0,1.25,5.5,12.0,1.28,6.16,13.05,1.29,5.0,12.0,1.25,6.0,12.0,1.29,6.25,11.5,1.25,5.5,12.0,1.25,6.0,10.0,H
1729,1729,2012/2013,36,5/4/13 0:00,1229490,8586,8466,1,0,26295.0,159833.0,24531.0,37762.0,40006.0,41008.0,24656.0,30895.0,30956.0,31921.0,30348.0,30974.0,157838.0,45418.0,26552.0,362694.0,24501.0,46008.0,23792.0,37234.0,39225.0,109491.0,1.44,4.75,8.0,1.45,4.5,6.5,1.4,4.6,6.8,1.5,4.33,6.0,1.48,4.7,7.68,1.5,3.75,7.5,1.44,4.5,7.0,1.5,4.6,7.5,1.45,4.5,6.5,1.44,4.5,6.5,H
1729,1729,2012/2013,37,5/14/13 0:00,1229493,9825,8528,4,1,169718.0,26111.0,46539.0,35606.0,78513.0,24011.0,75489.0,31013.0,31435.0,37436.0,32118.0,186054.0,35472.0,11736.0,25005.0,28901.0,101192.0,118929.0,71844.0,172841.0,30922.0,41061.0,1.4,5.5,8.0,1.33,5.25,7.75,1.35,5.0,7.1,1.36,5.0,8.0,1.37,5.62,8.56,1.4,4.33,8.5,1.4,5.5,8.0,1.4,5.25,8.0,1.33,5.25,7.75,1.36,5.0,7.5,H
1729,1729,2012/2013,37,5/12/13 0:00,1229497,10260,10003,2,1,182917.0,186137.0,30620.0,30865.0,32569.0,34944.0,30373.0,144993.0,30843.0,113836.0,70409.0,33339.0,42703.0,24948.0,74663.0,102356.0,23882.0,24123.0,23305.0,118528.0,2802.0,38831.0,1.3,5.75,12.0,1.25,5.75,10.5,1.27,5.2,10.0,1.3,5.5,9.5,1.31,5.9,11.5,1.33,4.8,10.0,1.29,5.5,12.0,1.33,5.75,10.0,1.25,5.75,10.5,1.29,5.5,9.0,H
1729,1729,2012/2013,38,5/19/13 0:00,1228308,8650,10172,1,0,30660.0,34036.0,30617.0,22764.0,37475.0,95327.0,156008.0,184536.0,30892.0,51553.0,280653.0,36374.0,282292.0,24209.0,23311.0,63520.0,166422.0,26336.0,23070.0,30802.0,24741.0,39987.0,1.25,7.0,12.0,1.2,6.5,12.0,1.22,5.5,12.0,1.25,6.0,11.0,1.24,6.77,15.09,1.25,5.5,12.0,1.22,6.0,13.0,1.25,7.0,12.0,1.2,6.5,12.0,1.22,6.0,12.0,H
1729,1729,2012/2013,38,5/19/13 0:00,1228314,8586,8472,1,0,26295.0,159833.0,24531.0,37762.0,40006.0,24223.0,24656.0,30895.0,30956.0,31921.0,30960.0,37868.0,33863.0,160243.0,24150.0,175947.0,40563.0,35443.0,111801.0,24159.0,169721.0,38759.0,1.29,6.0,12.0,1.22,6.0,12.0,1.27,5.2,10.0,1.3,5.0,10.0,1.29,6.05,12.4,1.3,5.0,11.0,1.29,5.5,11.0,1.3,6.0,11.5,1.22,6.0,12.0,1.3,5.0,10.0,H
1729,1729,2012/2013,4,9/15/12 0:00,1228325,9825,8466,6,1,169718.0,214685.0,35606.0,26005.0,78513.0,159594.0,24011.0,196386.0,37436.0,37950.0,32118.0,35496.0,157838.0,45418.0,26552.0,23823.0,46893.0,35345.0,279490.0,23792.0,37234.0,39225.0,1.36,5.0,8.5,1.34,4.75,8.75,1.33,4.6,7.8,1.36,4.5,9.0,1.39,5.26,9.09,1.4,4.0,10.0,1.33,5.0,9.0,1.36,5.2,10.0,1.34,4.75,8.75,1.29,5.0,10.0,H
1729,1729,2012/2013,4,9/15/12 0:00,1228339,10260,8528,4,0,26818.0,38994.0,30620.0,30865.0,118434.0,40945.0,30373.0,34944.0,24154.0,113836.0,70409.0,25156.0,33856.0,41071.0,111865.0,35472.0,28901.0,101192.0,38254.0,30922.0,41061.0,49825.0,1.25,6.0,12.0,1.25,5.5,11.5,1.2,5.5,12.0,1.22,6.0,12.0,1.28,6.22,12.9,1.29,5.0,12.0,1.22,6.0,13.0,1.29,6.25,12.0,1.25,5.5,11.5,1.25,5.0,15.0,H
1729,1729,2012/2013,5,9/22/12 0:00,1228367,8455,10194,1,0,30859.0,31306.0,52133.0,23783.0,38834.0,79574.0,32345.0,41468.0,128864.0,107417.0,30853.0,46518.0,119541.0,40695.0,38899.0,47418.0,33881.0,39109.0,23253.0,109621.0,32148.0,30830.0,1.36,4.75,9.0,1.36,4.5,8.75,1.3,4.8,8.5,1.29,4.5,8.0,1.4,5.09,9.15,1.4,4.0,10.0,1.33,5.0,9.5,1.36,5.0,10.5,1.36,4.5,8.75,1.33,5.0,8.5,H
1729,1729,2012/2013,5,9/23/12 0:00,1228383,8586,10172,2,1,30380.0,159833.0,38835.0,37762.0,31921.0,30895.0,156727.0,41008.0,157729.0,30956.0,30348.0,30989.0,25925.0,23921.0,23311.0,24209.0,30367.0,97657.0,41156.0,30802.0,113465.0,24741.0,1.44,4.33,7.5,1.45,4.0,7.75,1.45,3.9,6.5,1.44,3.75,6.0,1.52,4.51,7.15,1.53,4.0,6.0,1.44,4.5,7.0,1.5,4.4,7.0,1.45,4.0,7.75,1.44,4.33,7.0,H
1729,1729,2012/2013,6,9/29/12 0:00,1228407,8668,8466,3,1,31465.0,77690.0,23268.0,30839.0,24846.0,26151.0,30371.0,24006.0,36012.0,39618.0,8922.0,278285.0,23069.0,26552.0,72665.0,157838.0,190872.0,23792.0,279490.0,37234.0,39225.0,109491.0,1.4,4.75,8.0,1.42,4.2,7.75,1.42,4.0,7.0,1.44,4.2,7.5,1.43,5.01,8.34,1.44,4.2,7.5,1.4,4.5,7.5,1.44,4.75,8.5,1.42,4.2,7.75,1.4,4.5,7.5,H
1729,1729,2012/2013,7,10/6/12 0:00,1229162,8455,9850,4,1,30859.0,31306.0,52133.0,30627.0,38834.0,32345.0,30631.0,41468.0,128864.0,107417.0,30853.0,40602.0,24903.0,23115.0,26209.0,33963.0,96456.0,24583.0,46354.0,35493.0,40100.0,24698.0,1.22,6.5,12.0,1.22,5.75,13.0,1.2,5.7,13.0,1.22,6.0,13.0,1.23,7.11,15.01,1.25,5.0,15.0,1.2,6.0,15.0,1.22,7.0,15.0,1.22,5.75,13.0,1.22,6.0,13.0,H
1729,1729,2012/2013,7,10/6/12 0:00,1229164,8456,8472,3,0,31432.0,30509.0,24208.0,33086.0,16351.0,37459.0,38807.0,36615.0,23782.0,108808.0,38817.0,37868.0,25075.0,24150.0,33863.0,46353.0,24159.0,35443.0,160243.0,175947.0,32627.0,33468.0,1.29,5.5,11.0,1.25,5.25,12.5,1.28,5.0,10.0,1.29,5.0,11.0,1.29,5.99,12.98,1.3,5.0,11.0,1.22,6.0,15.0,1.29,6.0,13.0,1.25,5.25,12.5,1.22,6.0,13.0,H
1729,1729,2012/2013,7,10/7/12 0:00,1229169,8586,10252,2,0,26295.0,159833.0,38835.0,176889.0,37762.0,30895.0,41008.0,156727.0,31921.0,30348.0,30956.0,69650.0,183715.0,30602.0,161414.0,156007.0,78324.0,26539.0,30503.0,139671.0,148315.0,23264.0,1.44,4.33,7.5,1.48,4.33,6.0,1.43,4.1,7.3,1.44,4.0,8.0,1.46,4.77,8.07,1.5,3.6,8.0,1.44,4.5,6.5,1.45,4.6,8.0,1.48,4.33,6.0,1.44,4.33,7.0,H
1729,1729,2012/2013,8,10/20/12 0:00,1229175,8650,9798,1,0,35442.0,265918.0,22764.0,25984.0,34036.0,30618.0,47558.0,27365.0,280276.0,40636.0,246575.0,119079.0,145002.0,28308.0,23358.0,23282.0,33421.0,40565.0,34194.0,104911.0,24754.0,41244.0,1.33,5.0,10.0,1.3,5.25,9.0,1.35,4.7,7.9,1.36,4.5,9.0,1.35,5.48,10.18,1.4,4.2,9.0,1.33,4.8,9.5,1.36,5.25,10.0,1.3,5.25,9.0,1.33,5.0,8.5,H
1729,1729,2012/2013,8,10/20/12 0:00,1229176,10260,10194,4,2,182917.0,38994.0,30620.0,43248.0,32569.0,34944.0,30373.0,35327.0,30829.0,113836.0,30843.0,46518.0,119541.0,38899.0,40695.0,47418.0,109621.0,24411.0,33881.0,39109.0,32148.0,30830.0,1.29,5.5,11.0,1.3,5.0,9.75,1.28,5.1,10.0,1.29,5.0,11.0,1.31,5.79,12.1,1.33,4.5,11.0,1.29,5.5,11.0,1.3,5.75,12.0,1.3,5.0,9.75,1.29,5.0,11.0,H
1729,1729,2012/2013,9,10/27/12 0:00,1229185,9825,10172,1,0,37233.0,26111.0,35606.0,26005.0,78541.0,24011.0,143793.0,37436.0,75489.0,32118.0,46469.0,30989.0,25925.0,26336.0,23921.0,63520.0,30367.0,192807.0,41156.0,113465.0,47394.0,24741.0,1.36,5.0,8.5,1.35,4.75,8.25,1.35,4.8,7.6,1.33,5.0,9.0,1.4,5.18,9.0,1.33,4.5,9.0,1.33,5.25,9.0,1.4,5.0,9.0,1.35,4.75,8.25,1.33,5.0,9.0,H
1729,1729,2012/2013,9,10/27/12 0:00,1229190,8456,10003,1,0,31432.0,24208.0,39027.0,213485.0,31291.0,26181.0,23782.0,36615.0,16351.0,38817.0,37412.0,37193.0,89185.0,24948.0,74663.0,276121.0,144996.0,38831.0,23882.0,24123.0,2802.0,118528.0,1.22,6.0,15.0,1.2,6.25,12.5,1.22,5.5,12.0,1.22,6.0,13.0,1.25,6.67,14.1,1.22,6.0,10.0,1.2,6.5,15.0,1.25,6.5,15.0,1.2,6.25,12.5,1.22,6.0,13.0,H
4769,4769,2012/2013,12,11/10/12 0:00,1216922,8639,8521,1,0,30742.0,26154.0,30563.0,56916.0,26107.0,32575.0,26291.0,147958.0,31906.0,25496.0,134232.0,26275.0,39965.0,167557.0,41182.0,32577.0,148827.0,93471.0,39971.0,37241.0,37560.0,14560.0,1.33,4.75,10.0,1.35,4.5,9.25,1.4,4.3,7.5,1.36,4.5,9.0,1.36,4.86,12.22,1.36,4.33,10.0,1.36,4.5,9.5,1.36,4.8,12.0,1.35,4.5,9.25,1.33,4.75,10.0,H
4769,4769,2012/2013,12,11/10/12 0:00,1216927,9853,10242,2,0,41097.0,26162.0,26353.0,26236.0,41198.0,35499.0,161421.0,26051.0,179845.0,150565.0,40197.0,159883.0,210389.0,33444.0,39303.0,154867.0,41332.0,19297.0,94044.0,26420.0,38435.0,46891.0,1.4,4.33,8.5,1.4,4.33,8.0,1.45,4.0,7.0,1.4,4.33,8.5,1.38,4.85,10.66,1.4,4.2,9.0,1.4,4.33,8.0,1.4,4.8,10.0,1.4,4.33,8.0,1.36,4.5,9.0,H
4769,4769,2012/2013,13,11/18/12 0:00,1216935,9748,9837,3,0,26167.0,32579.0,40016.0,210117.0,26354.0,38802.0,182923.0,169193.0,33744.0,30536.0,26344.0,30900.0,210683.0,46448.0,46892.0,183519.0,154232.0,26262.0,46653.0,140982.0,89476.0,46345.0,1.4,4.33,8.5,1.4,4.33,8.0,1.4,4.3,7.5,1.4,4.33,8.0,1.39,4.86,9.93,1.4,4.33,8.5,1.4,4.33,7.5,1.4,4.75,9.5,1.4,4.33,8.0,1.4,4.33,8.0,H
4769,4769,2012/2013,14,11/24/12 0:00,1216944,9847,10242,4,0,27659.0,109651.0,26564.0,80562.0,30457.0,190972.0,26419.0,34304.0,129391.0,35724.0,18925.0,159883.0,210389.0,154228.0,39303.0,154867.0,26420.0,41332.0,33116.0,19297.0,38435.0,242958.0,1.18,6.5,15.0,1.19,6.0,15.5,1.2,5.8,13.0,1.22,5.5,15.0,1.19,7.52,19.0,1.2,6.0,15.0,1.2,6.0,15.0,1.2,7.0,19.0,1.19,6.0,15.5,1.18,6.5,15.0,H
4769,4769,2012/2013,16,12/8/12 0:00,1216964,9847,4087,4,0,27659.0,40730.0,80562.0,26564.0,34304.0,41174.0,26852.0,129391.0,18925.0,35724.0,33782.0,95597.0,210691.0,185000.0,71603.0,74169.0,352842.0,26333.0,21751.0,160370.0,41194.0,148832.0,1.22,6.0,13.0,1.22,5.75,13.0,1.22,5.5,12.0,1.22,6.0,13.0,1.25,6.33,15.5,1.25,5.5,12.0,1.25,6.0,11.0,1.25,6.25,15.0,1.22,5.75,13.0,1.25,6.0,11.0,H
4769,4769,2012/2013,2,8/18/12 0:00,1216827,9748,10242,4,1,26295.0,26354.0,93488.0,30931.0,93484.0,33744.0,182923.0,154949.0,26330.0,30536.0,26344.0,159883.0,40657.0,154228.0,39303.0,154867.0,19297.0,94044.0,46891.0,26420.0,41332.0,242958.0,1.44,4.2,7.5,1.44,4.1,7.5,1.35,4.5,7.3,1.4,3.8,7.0,1.45,4.66,8.67,1.36,4.33,9.5,1.4,4.33,8.5,1.44,4.6,9.0,1.44,4.1,7.5,1.4,4.2,8.5,H
4769,4769,2012/2013,2,8/19/12 0:00,1216828,8592,9874,2,0,31293.0,72541.0,26307.0,149962.0,40740.0,78185.0,26112.0,41232.0,40060.0,95955.0,38098.0,185618.0,165583.0,156716.0,41121.0,41105.0,292888.0,147351.0,132809.0,33446.0,201939.0,109280.0,1.44,4.0,8.0,1.48,3.9,7.25,1.5,3.8,5.7,1.5,3.5,6.0,1.48,4.42,8.38,1.44,4.0,8.0,1.5,4.0,7.0,1.45,4.4,8.5,1.48,3.9,7.25,1.44,4.0,8.0,H
4769,4769,2012/2013,23,2/3/13 0:00,1217038,10249,9837,3,1,46705.0,26399.0,26138.0,128456.0,41360.0,202633.0,49851.0,41124.0,179511.0,25543.0,304563.0,103468.0,154229.0,46448.0,26402.0,183519.0,154232.0,26262.0,93353.0,140982.0,89476.0,245287.0,1.44,4.1,8.0,1.5,4.1,6.5,1.45,4.0,7.0,1.5,3.75,7.5,1.5,4.3,8.09,1.5,3.75,7.5,1.5,3.8,7.5,1.5,4.3,7.5,1.5,4.1,6.5,1.44,4.2,7.5,H
4769,4769,2012/2013,24,2/8/13 0:00,1217046,9847,7794,3,1,27659.0,109651.0,26564.0,30457.0,34304.0,41174.0,190972.0,215299.0,129391.0,26392.0,33782.0,30742.0,46244.0,33122.0,93332.0,42693.0,166917.0,26351.0,254308.0,32578.0,71602.0,37242.0,1.17,7.0,15.0,1.15,7.25,17.5,1.17,6.5,14.0,1.16,7.0,15.0,1.18,7.61,20.97,1.2,5.5,21.0,1.17,7.0,15.0,1.18,8.0,19.0,1.15,7.25,17.5,1.14,7.5,17.0,H
4769,4769,2012/2013,27,3/3/13 0:00,1217075,8592,10242,2,1,31293.0,26307.0,149962.0,149583.0,40740.0,31037.0,24205.0,154280.0,40060.0,95955.0,38098.0,159883.0,40657.0,33444.0,36123.0,154867.0,94044.0,46891.0,38435.0,26420.0,210389.0,101041.0,1.44,4.1,8.0,1.45,4.2,7.25,1.45,4.0,7.0,1.4,4.5,8.0,1.47,4.44,8.55,1.5,3.6,8.0,1.44,4.33,7.0,1.5,4.33,8.0,1.45,4.2,7.25,1.44,4.2,7.5,H
4769,4769,2012/2013,28,3/10/13 0:00,1217082,9827,7794,1,0,26168.0,122047.0,26118.0,26119.0,352833.0,292772.0,154230.0,93317.0,94010.0,41238.0,297579.0,30742.0,46244.0,165608.0,94019.0,42693.0,166019.0,26328.0,176299.0,37242.0,71602.0,33433.0,1.44,4.0,8.0,1.5,3.75,7.5,1.53,3.8,6.1,1.53,3.8,6.5,1.51,4.1,8.27,1.53,3.75,7.0,1.5,3.8,7.0,1.5,4.1,8.0,1.5,3.75,7.5,1.5,3.8,7.0,H
4769,4769,2012/2013,28,3/9/13 0:00,1217087,9847,8481,2,1,27659.0,109651.0,80562.0,94043.0,34304.0,190972.0,26419.0,215299.0,129391.0,35724.0,18925.0,26290.0,17875.0,26244.0,240367.0,41160.0,93994.0,41098.0,179517.0,131995.0,74838.0,93327.0,1.18,6.5,15.0,1.15,7.25,17.5,1.22,5.5,12.0,1.18,6.5,15.0,1.18,7.69,21.4,1.2,6.0,15.0,1.17,7.0,15.0,1.18,7.5,21.0,1.15,7.25,17.5,1.18,6.5,15.0,H
4769,4769,2012/2013,33,4/20/13 0:00,1217132,8592,8521,1,0,31293.0,26307.0,149962.0,149583.0,40740.0,31037.0,26112.0,154280.0,40060.0,95955.0,38098.0,26275.0,32577.0,167557.0,41182.0,93359.0,159352.0,148827.0,39971.0,26251.0,277439.0,112119.0,1.36,4.5,9.0,1.33,4.33,12.0,1.33,4.8,8.3,1.36,4.33,10.0,1.36,4.74,12.25,1.4,4.0,10.0,1.33,4.33,10.0,1.4,4.6,10.0,1.33,4.33,12.0,1.33,4.5,11.0,H
4769,4769,2012/2013,33,4/21/13 0:00,1217135,9847,9831,3,0,27659.0,109651.0,80562.0,94043.0,34304.0,190972.0,26419.0,129391.0,18925.0,35724.0,33782.0,50065.0,93485.0,40020.0,157288.0,150869.0,46650.0,33128.0,40537.0,94318.0,37173.0,18734.0,1.45,4.0,8.0,1.44,3.9,8.75,1.37,4.6,7.5,1.44,4.33,7.0,1.46,4.36,9.04,1.5,3.75,7.5,1.4,4.0,7.5,1.45,4.33,8.5,1.44,3.9,8.75,1.4,4.33,8.5,H
4769,4769,2012/2013,33,4/24/13 0:00,1217138,9853,8576,4,2,41097.0,26162.0,281207.0,26353.0,187017.0,161421.0,26155.0,26051.0,150565.0,157859.0,40197.0,31047.0,40543.0,40022.0,33420.0,94013.0,143757.0,154233.0,148830.0,37567.0,26364.0,39311.0,1.44,4.1,8.0,1.44,4.0,8.0,1.45,4.0,7.0,1.44,4.2,7.5,1.49,4.27,8.45,1.45,4.2,7.5,1.44,4.0,7.0,1.5,4.2,8.0,1.44,4.0,8.0,1.44,4.2,7.5,H
4769,4769,2012/2013,35,5/4/13 0:00,1217152,10249,8521,2,1,46705.0,26399.0,210138.0,26138.0,41360.0,179511.0,192920.0,49851.0,199834.0,25543.0,41124.0,26275.0,32577.0,167557.0,41182.0,93359.0,145066.0,148827.0,93471.0,277439.0,37560.0,112119.0,1.45,4.2,7.5,1.44,4.0,8.25,1.55,3.9,5.5,1.44,4.0,7.5,1.49,4.39,7.83,1.5,3.75,7.5,1.44,3.75,7.5,1.5,4.33,7.5,1.44,4.0,8.25,1.5,3.8,7.0,H
4769,4769,2012/2013,37,5/18/13 0:00,1217175,9847,8521,3,1,27659.0,40730.0,26357.0,94043.0,25525.0,30612.0,26419.0,41174.0,129391.0,35724.0,26392.0,26275.0,37560.0,289252.0,145066.0,46549.0,148827.0,93471.0,35444.0,26251.0,287224.0,277439.0,1.14,7.5,19.0,1.13,7.25,21.0,1.17,5.8,13.0,1.14,7.5,19.0,1.15,8.75,24.4,1.14,7.5,19.0,1.14,7.0,17.0,1.14,8.5,23.0,1.13,7.25,21.0,1.17,7.0,15.0,H
4769,4769,2012/2013,38,5/26/13 0:00,1217187,9748,9851,2,0,167035.0,32579.0,93488.0,40016.0,26354.0,154949.0,38802.0,169193.0,182925.0,33744.0,30536.0,11319.0,444000.0,41120.0,30885.0,243248.0,25572.0,41189.0,210390.0,194479.0,38216.0,26374.0,1.33,5.0,9.0,1.28,5.25,10.0,1.25,5.0,10.0,1.29,5.0,10.0,1.34,5.3,10.91,1.36,4.5,9.0,1.33,5.0,8.0,1.36,5.0,8.5,1.28,5.25,10.0,1.33,5.0,8.5,H
4769,4769,2012/2013,5,9/16/12 0:00,1216852,9748,8576,2,0,26167.0,32579.0,40016.0,114268.0,26354.0,182923.0,182925.0,38802.0,20401.0,26344.0,30536.0,31047.0,26346.0,40721.0,33420.0,94013.0,34183.0,143757.0,46221.0,46468.0,78186.0,26364.0,1.44,4.2,7.5,1.4,4.25,8.25,1.35,4.5,7.3,1.33,4.5,7.5,1.45,4.53,8.85,1.4,4.5,8.0,1.44,4.0,7.5,1.45,4.5,9.0,1.4,4.25,8.25,1.4,4.33,8.0,H
4769,4769,2012/2013,5,9/14/12 0:00,1216855,9847,9941,2,0,27659.0,40730.0,26564.0,94043.0,34304.0,190972.0,26852.0,26419.0,129391.0,33782.0,35724.0,190741.0,195299.0,303360.0,192770.0,94549.0,41365.0,94550.0,26326.0,40103.0,145070.0,210184.0,1.4,4.2,9.0,1.42,4.2,7.75,1.45,3.9,6.5,1.44,4.33,7.0,1.46,4.48,8.58,1.44,4.33,7.0,1.44,4.0,8.0,1.45,4.4,8.5,1.42,4.2,7.75,1.44,4.2,7.0,H
4769,4769,2012/2013,6,9/23/12 0:00,1216865,8592,4087,1,0,31293.0,179891.0,26307.0,149962.0,40740.0,41232.0,78185.0,26112.0,40060.0,95955.0,38098.0,38805.0,210691.0,93343.0,192319.0,74169.0,30749.0,26333.0,185000.0,210692.0,41194.0,148832.0,1.4,4.5,8.0,1.4,4.2,8.5,1.4,4.1,7.0,1.4,4.33,9.0,1.42,4.6,9.5,1.4,4.33,8.5,1.4,4.33,9.0,1.4,4.6,9.5,1.4,4.2,8.5,1.36,4.5,8.5,H
4769,4769,2012/2013,7,9/29/12 0:00,1216876,9847,9874,2,0,27659.0,40730.0,26564.0,80562.0,34304.0,190972.0,24132.0,26419.0,129391.0,26392.0,35724.0,26335.0,165583.0,156716.0,41121.0,244558.0,132809.0,178091.0,155623.0,26199.0,201939.0,33446.0,1.2,6.0,15.0,1.2,5.75,15.5,1.25,5.0,10.0,1.2,6.0,15.0,1.24,6.61,15.52,1.22,5.5,17.0,1.22,6.0,15.0,1.22,6.5,17.0,1.2,5.75,15.5,1.2,6.5,12.0,H
4769,4769,2012/2013,8,10/6/12 0:00,1216883,8639,8576,2,0,30742.0,26154.0,30563.0,56916.0,210111.0,39993.0,26291.0,179410.0,172615.0,134232.0,26130.0,31047.0,26346.0,40721.0,33420.0,94013.0,143757.0,34183.0,148830.0,37567.0,39311.0,46468.0,1.4,4.33,8.5,1.44,4.4,8.5,1.43,4.0,7.65,1.44,4.0,8.0,1.47,4.48,8.05,1.4,4.5,8.0,1.44,4.33,7.5,1.45,4.5,8.5,1.44,4.4,8.5,1.44,4.33,7.0,H
4769,4769,2012/2013,9,10/21/12 0:00,1216894,9748,8521,1,0,26167.0,32579.0,40016.0,114268.0,26354.0,38802.0,182923.0,26330.0,169193.0,30536.0,26344.0,26275.0,78411.0,39965.0,41182.0,21776.0,159352.0,148827.0,32577.0,93471.0,37560.0,14560.0,1.33,5.0,9.0,1.33,4.6,9.75,1.4,4.3,7.5,1.36,4.5,9.0,1.36,4.95,11.65,1.36,4.5,9.0,1.36,4.8,9.0,1.36,5.0,11.5,1.33,4.6,9.75,1.33,4.5,10.0,H
4769,4769,2012/2013,9,10/20/12 0:00,1216897,9847,9837,1,0,27659.0,109651.0,26564.0,94043.0,30457.0,80562.0,26419.0,34304.0,37429.0,26392.0,35724.0,30900.0,210683.0,46448.0,46892.0,183519.0,154232.0,26262.0,154229.0,46653.0,89476.0,245287.0,1.2,6.5,13.0,1.2,6.0,14.5,1.25,5.4,10.5,1.22,6.0,13.0,1.21,6.89,17.99,1.2,6.0,15.0,1.22,6.0,15.0,1.2,7.0,17.0,1.2,6.0,14.5,1.2,6.0,13.0,H
7809,7809,2012/2013,1,8/24/12 0:00,1239453,9789,8697,2,1,27358.0,27418.0,71399.0,36388.0,94685.0,178818.0,30707.0,43319.0,129944.0,94652.0,93447.0,128689.0,107588.0,41927.0,39455.0,167094.0,35989.0,42860.0,169200.0,27316.0,110148.0,26675.0,1.3,5.5,9.0,1.33,5.25,9.25,1.37,4.3,7.2,1.33,5.0,9.0,1.32,5.88,10.8,1.3,5.5,9.0,1.29,5.25,10.0,1.3,5.75,11.5,1.33,5.25,9.25,1.29,5.5,9.0,H
7809,7809,2012/2013,1,8/25/12 0:00,1239465,8357,9823,0,3,27376.0,39842.0,38167.0,28435.0,80291.0,29812.0,237541.0,27366.0,179491.0,121093.0,34370.0,27299.0,30894.0,36183.0,38432.0,94886.0,147729.0,95078.0,116772.0,176300.0,30834.0,75447.0,8.5,4.75,1.36,9.25,4.6,1.34,6.5,3.9,1.45,8.0,4.5,1.4,8.69,5.09,1.41,7.5,4.75,1.4,8.0,4.5,1.4,8.5,5.0,1.4,9.25,4.6,1.34,8.0,4.75,1.36,A
